Date,RUO Close,RUO_EMA_20,RUO_EMA_50,RUO_MACD,RUO_MACDh,RUO_MACDs,RUO_RSI,RUO_STOCHk,RUO_STOCHd,RUO_BBL,RUO_BBM,RUO_BBU,RUO_BBB,RUO_BBP,RLV_Close,RLV_EMA_20,RLV_EMA_50,RLV_MACD,RLV_MACDh,RLV_MACDs,RLV_BBL,RLV_BBM,RLV_BBU,RLV_BBB,RLV_BBP,RLV_RSI,RLV_STOCHk,RLV_STOCHd,RUJ_Close,RUJ_EMA_20,RUJ_EMA_50,RUJ_MACD,RIJ_MACDh,RUJ_MACDs,RUJ_RSI,RUJ_STOCHk,RUJ_STOCHd,RUJ_BBL,RUJ_BBM,RUJ_BBU,RUJ_BBB,RUJ_BBP,RLG_Close,RLG_EMA_20,RLG_EMA_50,RLG_MACD,RLG_MACDh,RLG_MACDs,RLG_RSI,RLG_STOCHk,RLG_STOCHd,RLG_BBL,RLG_BBM,RLG_BBU,RLG_BBB,RLG_BBP,VIXCLS (Volitility Index),T10Y2Y,T10YIE( not seasonal),PERMIT,AMTMNO (new manufacturing orders),WPU101 (Iron and Steele Price Index)( not seasonal),USALORSGPNOSTSAM,GEPUCURRENT (not seasonal),UNRATE,M2REAL,CORESTICKM159SFRBATL,CPIENGSL,H8B1058NCBCMG,TOTALSA,JTSJOL,MEDCPIM158SFRBCLE,TB3SMFFM,T10YIEM,EXPINF2YR
11/2/2015,734.9299927,713.7502287,720.1692337,2.556881312,3.178942428,-0.622061116,59.09710501,78.92575727,76.22067319,692.3072784,712.4326579,732.5580374,5.649763324,1.058929455,1025.890015,994.7880081,983.8790388,14.87819685,3.914139575,10.96405728,960.7127,997.2113363,1033.709973,7.320140671,0.892873286,69.20924998,94.7144362,95.7964884,1448.880005,1426.260957,1419.635557,10.06059281,0.614377632,9.446215176,57.67126288,72.5732569,69.21696545,1406.060739,1429.529338,1452.997936,3.283402189,0.912267206,1025.890015,1016.380958,983.8790388,14.87819685,3.914139575,10.96405728,69.20924998,94.7144362,95.7964884,960.7127,997.2113363,1033.709973,7.320140671,0.892873286,14.15,1.43,1.55,1244,445862,175.2,100.1363751,101.5037653,5.1,5161.2,2.4052606,195.114,2.8,18.32,5708,2.2654806,0,1.57,1.4600444
11/3/2015,737.9899902,716.0587774,720.8680869,4.099991193,3.777641848,0.322349346,60.14804934,86.7499507,81.79485741,691.9815471,714.8653239,737.7491007,6.402262356,1.005263327,1026.97998,997.8539102,985.5692718,15.53872207,3.659731836,11.87899023,964.0893795,1000.85,1037.61062,7.345880099,0.855407228,69.55856265,93.85321579,94.58774298,1456.26001,1449.582862,1421.07181,11.40885467,1.570111592,9.838743074,59.24377533,78.68573318,75.00365764,1405.361533,1431.855339,1458.349144,3.700626008,0.960573155,1026.97998,1025.993821,985.5692718,15.53872207,3.659731836,11.87899023,69.55856265,93.85321579,94.58774298,964.0893795,1000.85,1037.61062,7.345880099,0.855407228,14.54,1.43,1.58,1244,445862,175.2,100.1363751,101.5037653,5.1,5161.2,2.4052606,195.114,2.8,18.32,5708,2.2654806,0,1.57,1.4600444
11/4/2015,738.2800293,718.1750871,721.5509082,5.285393889,3.970435635,1.314958254,60.25229496,94.19367723,86.6231284,694.6868611,717.747994,740.8091268,6.425969298,0.945165366,1024.47998,1000.389726,987.095182,15.67971793,3.040582158,12.63913577,970.9999902,1004.685999,1038.372007,6.705778399,0.793801238,67.6624947,93.94916639,94.1722728,1452.77002,1455.92763,1422.314877,12.05676596,1.774418313,10.28234765,58.14372171,90.23639101,80.49846036,1409.87635,1434.870003,1459.863657,3.483751646,0.858091228,1024.47998,1026.741885,987.095182,15.67971793,3.040582158,12.63913577,67.6624947,93.94916639,94.1722728,970.9999902,1004.685999,1038.372007,6.705778399,0.793801238,15.51,1.41,1.57,1244,445862,175.2,100.1363751,101.5037653,5.1,5161.2,2.4052606,195.114,2.8,18.32,5708,2.2654806,0,1.57,1.4600444
11/5/2015,736.6099854,719.9307917,722.1414603,6.020672908,3.764571723,2.256101185,59.29057204,91.15859486,90.70074093,694.5129287,719.2733276,744.0337265,6.884837227,0.850088417,1024.319946,1002.668795,988.5549767,15.59873227,2.367677198,13.23105507,975.0741559,1007.567993,1040.06183,6.449954239,0.757771235,67.53558541,90.49428594,92.76555604,1456.810059,1453.154785,1423.667629,12.74927205,1.973539521,10.77573253,59.09069828,88.4929485,85.80502423,1409.145494,1436.408008,1463.670521,3.795928945,0.874177727,1024.319946,1024.464739,988.5549767,15.59873227,2.367677198,13.23105507,67.53558541,90.49428594,92.76555604,975.0741559,1007.567993,1040.06183,6.449954239,0.757771235,15.05,1.41,1.55,1244,445862,175.2,100.1363751,101.5037653,5.1,5161.2,2.4052606,195.114,2.8,18.32,5708,2.2654806,0,1.57,1.4600444
11/6/2015,743.7299805,722.1973811,722.9880689,7.096111374,3.872008151,3.224103223,62.07024016,93.33664675,92.89630628,693.8158737,721.223995,748.6321162,7.600446308,0.910571475,1023.469971,1004.649859,989.9241921,15.28971432,1.646927394,13.64278692,979.0850461,1010.121993,1041.15894,6.14518783,0.715033678,66.81874565,87.75743654,90.73362962,1464.900024,1457.580532,1425.284586,13.79189635,2.412931056,11.3789653,60.99378357,91.74636527,90.15856826,1408.126356,1438.65734,1469.188325,4.244371952,0.929771337,1023.469971,1024.238996,989.9241921,15.28971432,1.646927394,13.64278692,66.81874565,87.75743654,90.73362962,979.0850461,1010.121993,1041.15894,6.14518783,0.715033678,14.33,1.44,1.59,1244,445862,175.2,100.1363751,101.5037653,5.1,5161.2,2.4052606,195.114,2.8,18.32,5708,2.2654806,0,1.57,1.4600444
11/9/2015,734.9699707,723.4138182,723.4579474,7.159019805,3.147933266,4.011086539,56.9205988,89.43933936,91.31152699,694.3146264,722.4326579,750.5506893,7.784263664,0.7229408,1013.700012,1005.511779,990.8565772,14.09399456,0.360966114,13.73302845,983.0019356,1011.807328,1040.612721,5.693849384,0.532852944,59.05901618,80.96860716,86.40677655,1444.76001,1462.981928,1426.048328,12.84498378,1.172814786,11.67216899,54.23022338,86.09280301,88.77737226,1409.143514,1439.551343,1469.959171,4.224625785,0.585646809,1013.700012,1022.539498,990.8565772,14.09399456,0.360966114,13.73302845,59.05901618,80.96860716,86.40677655,983.0019356,1011.807328,1040.612721,5.693849384,0.532852944,16.52,1.47,1.6,1244,445862,175.2,100.1363751,101.5037653,5.1,5161.2,2.4052606,195.114,2.8,18.32,5708,2.2654806,0,1.57,1.4600444
11/10/2015,735.9899902,724.6115489,723.9494001,7.208091846,2.557604245,4.650487601,57.36416345,87.53490303,90.10362972,695.8453278,724.069991,752.2946543,7.79611464,0.711162824,1014.219971,1006.34113,991.7727887,13.03803994,-0.555990806,13.59403075,988.7208441,1013.747327,1038.773809,4.937420185,0.509442878,59.32971485,73.90120548,80.87574973,1450.719971,1445.327625,1427.015843,12.43215761,0.607990891,11.82416672,55.79248653,81.37412146,86.40442991,1409.38705,1440.300675,1471.214301,4.292662726,0.668522702,1014.219971,1013.749532,991.7727887,13.03803994,-0.555990806,13.59403075,59.32971485,73.90120548,80.87574973,988.7208441,1013.747327,1038.773809,4.937420185,0.509442878,15.29,1.45,1.55,1244,445862,175.2,100.1363751,101.5037653,5.1,5161.2,2.4052606,195.114,2.8,18.32,5708,2.2654806,0,1.57,1.4600444
11/11/2015,729.2600098,725.0542594,724.1576593,6.627530566,1.581634372,5.045896194,53.45347505,76.41445596,84.46289945,700.8359503,726.019991,751.2040318,6.937561247,0.564326824,1011.390015,1006.821976,992.5420917,11.83639194,-1.40611105,13.24250299,998.8761608,1015.897994,1032.919827,3.351091007,0.367582437,57.11619799,56.29613184,70.38864816,1440.48999,1449.745687,1427.544241,11.15097447,-0.538553796,11.68952827,52.48121102,68.12652745,78.53115064,1413.497525,1441.85201,1470.206495,3.933064574,0.475982286,1011.390015,1013.950451,992.5420917,11.83639194,-1.40611105,13.24250299,57.11619799,56.29613184,70.38864816,998.8761608,1015.897994,1032.919827,3.351091007,0.367582437,16.06,1.45,1.55,1244,445862,175.2,100.1363751,101.5037653,5.1,5161.2,2.4052606,195.114,2.8,18.32,5708,2.2654806,0,1.57,1.4600444
11/12/2015,715.2600098,724.1214738,723.8087318,4.980338331,-0.05244629,5.032784621,46.37138378,60.83508125,74.92814675,703.5964747,726.7553263,749.9141779,6.373218265,0.25181592,998.8099976,1006.058931,992.7878919,9.75650804,-2.788795957,12.545304,1000.444769,1016.17266,1031.900552,3.095515523,-0.051970462,48.46079436,33.69146454,54.62960062,1411.23999,1437.704276,1426.904859,7.686788543,-3.202191779,10.88898032,44.37222493,49.93484421,66.4784977,1408.484692,1440.448006,1472.411321,4.437968518,0.043100952,998.8099976,1010.191918,992.7878919,9.75650804,-2.788795957,12.545304,48.46079436,33.69146454,54.62960062,1000.444769,1016.17266,1031.900552,3.095515523,-0.051970462,18.37,1.43,1.54,1244,445862,175.2,100.1363751,101.5037653,5.1,5161.2,2.4052606,195.114,2.8,18.32,5708,2.2654806,0,1.57,1.4600444
11/13/2015,709.8900146,722.7660967,723.2628998,3.204671433,-1.46249055,4.667161984,43.96521905,40.40215096,59.21722939,702.4227928,726.4093262,750.3958595,6.60413694,0.15565446,985.1400146,1004.066653,992.4879752,6.92530113,-4.496002294,11.42130342,992.8365275,1014.661995,1036.487463,4.302017421,-0.176319539,41.16136048,11.59471092,33.8607691,1401.650024,1410.32666,1425.914473,4.120072511,-5.415126249,9.53519876,42.07670884,25.60842497,47.88993221,1400.566845,1437.95201,1475.337175,5.199779278,0.014486757,985.1400146,997.5080944,992.4879752,6.92530113,-4.496002294,11.42130342,41.16136048,11.59471092,33.8607691,992.8365275,1014.661995,1036.487463,4.302017421,-0.176319539,20.08,1.42,1.52,1244,445862,175.2,100.1363751,101.5037653,5.1,5161.2,2.4052606,195.114,2.8,18.32,5708,2.2654806,0,1.57,1.4600444
11/16/2015,713.5,721.8836113,722.880041,2.064934987,-2.081781598,4.146716584,45.99399273,26.29101934,42.50941719,702.904489,726.5526611,750.2008332,6.50969252,0.224023889,997.9799805,1003.48697,992.7033479,5.652469045,-4.615067503,10.26753655,990.6301691,1013.89266,1037.15515,4.588748166,0.157975592,48.94087659,10.98716264,18.75777936,1417.839966,1403.191924,1425.597826,2.570189778,-5.572007185,8.142196963,47.05632766,15.09912175,30.21413031,1398.54201,1437.112012,1475.682013,5.367709888,0.250167941,997.9799805,986.3628685,992.7033479,5.652469045,-4.615067503,10.26753655,48.94087659,10.98716264,18.75777936,990.6301691,1013.89266,1037.15515,4.588748166,0.157975592,18.16,1.39,1.51,1244,445862,175.2,100.1363751,101.5037653,5.1,5161.2,2.4052606,195.114,2.8,18.32,5708,2.2654806,0,1.57,1.4600444
11/17/2015,714.1799927,721.1499333,722.5388626,1.202691488,-2.355220077,3.557911565,46.38774537,23.42961399,30.0409281,705.3033652,727.1499959,748.9966267,6.008837474,0.203157814,998.5100098,1003.012974,992.9310602,4.633101868,-4.507547744,9.140649612,988.8553748,1013.235327,1037.615279,4.812298121,0.198003565,49.23923536,21.90089194,14.8275885,1409.469971,1417.042823,1424.965361,0.658912359,-5.986627684,6.645540042,44.90691075,16.23876744,18.98210472,1398.984183,1437.22334,1475.462497,5.32125467,0.13710799,998.5100098,998.0304594,992.9310602,4.633101868,-4.507547744,9.140649612,49.23923536,21.90089194,14.8275885,988.8553748,1013.235327,1037.615279,4.812298121,0.198003565,18.84,1.39,1.53,1244,445862,175.2,100.1363751,101.5037653,5.1,5161.2,2.4052606,195.114,2.8,18.32,5708,2.2654806,0,1.57,1.4600444
11/18/2015,726.5,721.6594635,722.6942013,1.496231309,-1.649344205,3.145575514,53.06461912,34.98476073,28.23513135,705.2273788,727.0746623,748.9219458,6.009639624,0.486848198,1016.030029,1004.252693,993.8369021,5.179261884,-3.169110182,8.348372066,988.8002764,1013.045996,1037.291716,4.786696711,0.56153732,57.97985788,44.88070158,25.92291872,1430.469971,1411.469971,1425.181228,0.829177488,-4.653090043,5.482267532,50.95943909,30.87984993,20.73924637,1398.115319,1436.236003,1474.356686,5.308414999,0.424371347,1016.030029,1000.178583,993.8369021,5.179261884,-3.169110182,8.348372066,57.97985788,44.88070158,25.92291872,988.8002764,1013.045996,1037.291716,4.786696711,0.56153732,16.85,1.37,1.56,1244,445862,175.2,100.1363751,101.5037653,5.1,5161.2,2.4052606,195.114,2.8,18.32,5708,2.2654806,0,1.57,1.4600444
11/19/2015,721.6900024,721.662372,722.654821,1.325458072,-1.456093953,2.781552026,50.42423574,41.76482169,33.39306547,705.9132016,727.3586629,748.8041243,5.896805102,0.367835427,1015.169983,1005.292435,994.6734935,5.479534414,-2.295070122,7.774604536,988.7228445,1012.764661,1036.806477,4.747759691,0.550023722,57.45682642,56.84563448,41.209076,1427.699951,1430.206159,1425.280001,0.732156558,-3.800088778,4.532245337,50.17639293,35.85737579,27.65866439,1397.516793,1435.855998,1474.195202,5.340257626,0.393633076,1015.169983,1015.94812,994.6734935,5.479534414,-2.295070122,7.774604536,57.45682642,56.84563448,41.209076,988.7228445,1012.764661,1036.806477,4.747759691,0.550023722,16.99,1.33,1.56,1244,445862,175.2,100.1363751,101.5037653,5.1,5161.2,2.4052606,195.114,2.8,18.32,5708,2.2654806,0,1.57,1.4600444
11/20/2015,728.1699829,722.2821444,722.8711018,1.69347796,-0.870459252,2.563937213,53.76213508,53.45529139,43.40162461,707.2618415,728.0633301,748.8648186,5.714197573,0.502563587,1021.309998,1006.817917,995.7180623,6.142147572,-1.305965571,7.448113143,988.7667053,1013.159993,1037.553282,4.815288468,0.667054233,60.21607313,72.71534275,58.14722627,1435.48999,1428.44186,1425.680393,1.269226963,-2.610414699,3.879641662,52.39195811,48.99282331,38.57668301,1398.824077,1436.629997,1474.435916,5.263139346,0.48492291,1021.309998,1015.754746,995.7180623,6.142147572,-1.305965571,7.448113143,60.21607313,72.71534275,58.14722627,988.7667053,1013.159993,1037.553282,4.815288468,0.667054233,15.47,1.33,1.6,1244,445862,175.2,100.1363751,101.5037653,5.1,5161.2,2.4052606,195.114,2.8,18.32,5708,2.2654806,0,1.57,1.4600444
11/23/2015,731.8099976,723.189559,723.2216468,2.252885275,-0.24884155,2.501726825,55.57171386,57.89249003,51.03753437,707.2713902,727.8553304,748.4392706,5.65605261,0.596061957,1021.049988,1008.173353,996.7114711,6.570551431,-0.70204937,7.272600801,989.0045255,1012.837325,1036.670125,4.706145585,0.672297483,60.03849259,76.20943571,68.59013765,1441.030029,1436.017613,1426.28234,2.117484931,-1.409725384,3.527210316,53.95994726,54.32376072,46.39131994,1398.779221,1436.106665,1473.434109,5.198422181,0.565948318,1021.049988,1021.285235,996.7114711,6.570551431,-0.70204937,7.272600801,60.03849259,76.20943571,68.59013765,989.0045255,1012.837325,1036.670125,4.706145585,0.672297483,15.62,1.31,1.61,1244,445862,175.2,100.1363751,101.5037653,5.1,5161.2,2.4052606,195.114,2.8,18.32,5708,2.2654806,0,1.57,1.4600444
11/24/2015,736.7399902,724.4800763,723.7517779,3.058769222,0.445633918,2.613135305,57.97086705,70.46872657,60.60550267,707.3433152,727.7719971,748.200679,5.614033506,0.719495149,1020.789978,1009.374936,997.6557263,6.810575881,-0.369619935,7.180195817,989.3844943,1012.424658,1035.464822,4.551482177,0.681537767,59.84841965,81.39839612,76.77439153,1451.959961,1442.070975,1427.289305,3.629847004,0.082109351,3.547737654,56.97096712,66.57071867,56.6291009,1399.054233,1435.819995,1472.585757,5.121221612,0.71949723,1020.789978,1021.025225,997.6557263,6.810575881,-0.369619935,7.180195817,59.84841965,81.39839612,76.77439153,989.3844943,1012.424658,1035.464822,4.551482177,0.681537767,15.93,1.31,1.62,1244,445862,175.2,100.1363751,101.5037653,5.1,5161.2,2.4052606,195.114,2.8,18.32,5708,2.2654806,0,1.57,1.4600444
11/25/2015,744.6599731,726.4019712,724.5717071,4.287095519,1.339168171,2.947927347,61.5619272,83.40388179,70.58836613,706.6748557,728.1973267,749.7197976,5.911164495,0.88245252,1022.47998,1010.623035,998.6292265,7.055830835,-0.099491985,7.15532282,989.5100672,1012.291325,1035.072583,4.500929145,0.723619252,60.71889519,85.11393819,80.90725667,1458.829956,1452.614246,1428.526193,5.321414085,1.418941145,3.90247294,58.79507534,78.35321928,66.41589956,1398.598959,1436.223991,1473.849023,5.239437945,0.800411239,1022.47998,1020.950931,998.6292265,7.055830835,-0.099491985,7.15532282,60.71889519,85.11393819,80.90725667,989.5100672,1012.291325,1035.072583,4.500929145,0.723619252,15.19,1.3,1.61,1244,445862,175.2,100.1363751,101.5037653,5.1,5161.2,2.4052606,195.114,2.8,18.32,5708,2.2654806,0,1.57,1.4600444
11/27/2015,748.039978,728.4627338,725.4920315,5.470233656,2.017845047,3.452388609,63.0143185,92.92285667,82.26515501,705.5709463,728.9593262,752.347706,6.416923137,0.907908799,1023.390015,1011.838938,999.6002378,7.240169142,0.067877058,7.172292085,989.5746351,1012.229329,1034.884024,4.476197962,0.746321691,61.20661086,89.71021408,85.40751613,1462.819946,1459.209955,1429.871046,6.904362853,2.40151193,4.502850923,59.85939722,89.45626417,78.12673404,1398.016146,1436.62465,1475.233154,5.37489095,0.839242568,1023.390015,1022.56665,999.6002378,7.240169142,0.067877058,7.172292085,61.20661086,89.71021408,85.40751613,989.5746351,1012.229329,1034.884024,4.476197962,0.746321691,15.12,1.3,1.6,1244,445862,175.2,100.1363751,101.5037653,5.1,5161.2,2.4052606,195.114,2.8,18.32,5708,2.2654806,0,1.57,1.4600444
11/30/2015,743.3699951,729.8824729,726.1931281,5.962320641,2.007945625,3.954375015,59.66011968,94.43284124,90.25319324,705.60696,728.9353271,752.2636943,6.400668561,0.809380161,1016.380005,1012.271421,1000.258268,6.742881634,-0.343528361,7.086409995,989.7739032,1011.756665,1033.739427,4.345464202,0.605158303,55.49113702,87.82001191,87.54805473,1461.609985,1462.704712,1431.115711,7.969361581,2.773208526,5.196153054,59.35868026,92.11489201,86.64145849,1398.409312,1436.405314,1474.401317,5.290429125,0.831675302,1016.380005,1022.722395,1000.258268,6.742881634,-0.343528361,7.086409995,55.49113702,87.82001191,87.54805473,989.7739032,1011.756665,1033.739427,4.345464202,0.605158303,16.13,1.27,1.59,1244,445862,175.2,100.1363751,101.5037653,5.1,5161.2,2.4052606,195.114,2.8,18.32,5708,2.2654806,0,1.57,1.4600444
12/1/2015,747.0999756,731.5222351,727.0130044,6.577460502,2.098468389,4.478992113,61.42622909,92.90282376,93.41950722,704.8467329,729.7439941,754.6412554,6.823560451,0.84855202,1026.640015,1013.639858,1001.292846,7.094889275,0.006783425,7.088105851,989.4174273,1012.619332,1035.821236,4.582552164,0.802145084,61.20171736,90.37628798,89.30217132,1469.030029,1462.316656,1432.602547,9.304855695,3.286962113,6.017893582,61.48630467,94.66004336,92.07706651,1396.811139,1438.023315,1479.235492,5.731781346,0.876183895,1026.640015,1017.357149,1001.292846,7.094889275,0.006783425,7.088105851,61.20171736,90.37628798,89.30217132,989.4174273,1012.619332,1035.821236,4.582552164,0.802145084,14.67,1.24,1.57,1211,436539,172.2,100.0777206,113.2806795,5,5192.9,2.4436874,190.143,-3.4,17.492,5845,1.834719696,-0.01,1.51,1.54426566
12/2/2015,742.4299927,732.5610692,727.6175922,6.611916623,1.706339608,4.905577015,58.0023233,88.32453861,91.88673454,704.6459136,730.1733276,755.7007417,6.992151888,0.740068677,1017.969971,1014.05225,1001.946851,6.598197862,-0.391926391,6.990124253,989.5234617,1012.869332,1036.215202,4.609848359,0.609240709,54.80295567,84.92638174,87.70756054,1447.75,1467.00336,1433.196565,8.547592557,2.02375918,6.523833377,52.92841845,85.1351506,90.63669532,1396.83108,1437.825317,1478.819555,5.702255665,0.621049727,1017.969971,1025.814296,1001.946851,6.598197862,-0.391926391,6.990124253,54.80295567,84.92638174,87.70756054,989.5234617,1012.869332,1036.215202,4.609848359,0.609240709,15.91,1.24,1.56,1211,436539,172.2,100.0777206,113.2806795,5,5192.9,2.4436874,190.143,-3.4,17.492,5845,1.834719696,-0.01,1.51,1.54426566
12/3/2015,727.0900269,732.0400175,727.5969034,5.339861705,0.347427752,4.992433953,48.44914557,76.392572,85.87331145,704.4576268,730.0286621,755.5996974,7.005488046,0.442539768,1002.820007,1012.982513,1001.981092,4.925314942,-1.651847449,6.577162391,988.4218431,1012.297998,1036.174153,4.717218643,0.301517649,45.79328193,73.7678536,83.02350777,1426.400024,1445.716669,1432.930034,6.153754809,-0.296062855,6.449817664,46.00939943,68.55153089,82.78224162,1395.534872,1436.885986,1478.237101,5.75565698,0.37320823,1002.820007,1016.527117,1001.981092,4.925314942,-1.651847449,6.577162391,45.79328193,73.7678536,83.02350777,988.4218431,1012.297998,1036.174153,4.717218643,0.301517649,18.11,1.37,1.61,1211,436539,172.2,100.0777206,113.2806795,5,5192.9,2.4436874,190.143,-3.4,17.492,5845,1.834719696,-0.01,1.51,1.54426566
12/4/2015,736.960022,732.5085894,727.9640845,5.069734394,0.061840353,5.007894041,53.72972716,68.96076463,77.89262508,706.9772759,731.4753296,755.9733833,6.698258363,0.61194139,1024.339966,1014.064175,1002.857911,5.275214586,-1.041558243,6.31677283,990.5769515,1013.999996,1037.42304,4.619929882,0.72072216,56.68623331,71.12808467,76.60744,1438.280029,1427.531453,1433.139837,5.155805341,-1.035209858,6.191015199,49.93154508,54.16960695,69.28542948,1399.675284,1438.688656,1477.702027,5.423462777,0.494762997,1024.339966,1004.869527,1002.857911,5.275214586,-1.041558243,6.31677283,56.68623331,71.12808467,76.60744,990.5769515,1013.999996,1037.42304,4.619929882,0.72072216,14.81,1.32,1.6,1211,436539,172.2,100.0777206,113.2806795,5,5192.9,2.4436874,190.143,-3.4,17.492,5845,1.834719696,-0.01,1.51,1.54426566
12/7/2015,725.1900024,731.8115811,727.855297,3.8614025,-0.917193233,4.778595733,47.48329958,52.75124059,66.03485907,710.5344337,732.4953288,754.4562239,5.996187071,0.333674213,1018.570007,1014.493302,1003.474072,5.028954489,-1.030254672,6.059209162,998.5585104,1016.228662,1033.898814,3.477593642,0.566251418,53.57745012,68.59754304,71.16449377,1414.829956,1436.046689,1432.421803,2.444519369,-2.997196664,5.441716033,43.25230461,34.34791592,52.35635125,1403.44361,1439.567318,1475.691026,5.018689666,0.157602127,1018.570007,1023.790446,1003.474072,5.028954489,-1.030254672,6.059209162,53.57745012,68.59754304,71.16449377,998.5585104,1016.228662,1033.898814,3.477593642,0.566251418,15.84,1.29,1.56,1211,436539,172.2,100.0777206,113.2806795,5,5192.9,2.4436874,190.143,-3.4,17.492,5845,1.834719696,-0.01,1.51,1.54426566
12/8/2015,725.2999878,731.1914293,727.7550888,2.879472896,-1.51929827,4.398771165,47.54466859,46.40457815,56.03886112,713.3472933,733.2819946,753.216696,5.437117375,0.299796177,1016.039978,1014.640604,1003.966852,4.576879946,-1.185863373,5.762743319,1002.679986,1017.432662,1032.185338,2.899980862,0.45279894,52.22497702,73.64223113,71.12261961,1402.599976,1413.665196,1431.252319,-0.683176279,-4.89991385,4.216737571,40.22980506,24.02415927,37.51389405,1399.317043,1438.551318,1477.785594,5.45469247,0.041837557,1016.039978,1018.329052,1003.966852,4.576879946,-1.185863373,5.762743319,52.22497702,73.64223113,71.12261961,1002.679986,1017.432662,1032.185338,2.899980862,0.45279894,17.6,1.3,1.56,1211,436539,172.2,100.0777206,113.2806795,5,5192.9,2.4436874,190.143,-3.4,17.492,5845,1.834719696,-0.01,1.51,1.54426566
12/9/2015,714.6900024,729.6198649,727.2427324,1.230959726,-2.534249151,3.765208878,42.39762576,24.05420142,41.07000672,713.5104099,733.3159953,753.1215807,5.401651002,0.029779291,1004.419983,1013.667212,1003.984622,3.243581135,-2.015329747,5.258910882,1004.915786,1017.82666,1030.737534,2.536949443,-0.019200999,46.4281178,49.96712694,64.06896703,1390.5,1401.447597,1429.654189,-4.091104811,-6.646273905,2.555169094,37.44201766,7.155658441,21.84257788,1393.433276,1437.286654,1481.140031,6.102245095,-0.033444134,1004.419983,1014.933312,1003.984622,3.243581135,-2.015329747,5.258910882,46.4281178,49.96712694,64.06896703,1004.915786,1017.82666,1030.737534,2.536949443,-0.019200999,19.61,1.29,1.53,1211,436539,172.2,100.0777206,113.2806795,5,5192.9,2.4436874,190.143,-3.4,17.492,5845,1.834719696,-0.01,1.51,1.54426566
12/10/2015,717.8900146,728.5027363,726.8759592,0.180633177,-2.867660561,3.048293737,44.35425898,16.80205477,29.08694478,711.7179433,732.7419963,753.7660492,5.738459944,0.146785954,1007.51001,1013.080812,1004.122873,2.408507785,-2.280322477,4.688830262,1003.369037,1017.258659,1031.148281,2.730794559,0.149067158,48.07856699,36.93406439,53.51447415,1391.880005,1390.631429,1428.172849,-6.604426151,-7.327676196,0.723250045,37.96996977,6.230201671,12.47000646,1385.377829,1434.713989,1484.050149,6.877490645,0.065896655,1007.51001,1004.714271,1004.122873,2.408507785,-2.280322477,4.688830262,48.07856699,36.93406439,53.51447415,1003.369037,1017.258659,1031.148281,2.730794559,0.149067158,19.34,1.29,1.51,1211,436539,172.2,100.0777206,113.2806795,5,5192.9,2.4436874,190.143,-3.4,17.492,5845,1.834719696,-0.01,1.51,1.54426566
12/11/2015,700.5599976,725.8415231,725.8439607,-2.026782243,-4.060060784,2.033278541,37.02026428,7.187873097,16.01470976,705.3009912,731.3333293,757.3656673,7.119144453,-0.091059697,987.3300171,1010.628355,1003.464329,0.117000671,-3.657463673,3.774464344,994.9860266,1015.402661,1035.819296,4.021386847,-0.187494406,39.51636167,18.41384247,35.10501127,1363.97998,1389.22286,1425.655481,-10.72393141,-9.157745168,-1.566186247,32.07608325,4.730137893,6.038666002,1369.778522,1430.465991,1491.153461,8.484992989,-0.047773793,987.3300171,1005.588106,1003.464329,0.117000671,-3.657463673,3.774464344,39.51636167,18.41384247,35.10501127,994.9860266,1015.402661,1035.819296,4.021386847,-0.187494406,24.39,1.25,1.46,1211,436539,172.2,100.0777206,113.2806795,5,5192.9,2.4436874,190.143,-3.4,17.492,5845,1.834719696,-0.01,1.51,1.54426566
12/14/2015,695.4199829,722.9442335,724.6508635,-4.143171193,-4.941159788,0.797988594,35.1631319,8.517344292,10.83575739,697.5290435,729.1499959,760.7709483,8.673373812,-0.0333491,992.6300049,1008.914226,1003.039454,-1.256881953,-4.025077037,2.768195085,990.4428433,1013.490662,1036.53848,4.548205368,0.047448343,42.41683072,21.54322191,25.63037626,1355.170044,1363.140939,1422.891346,-14.53204094,-10.37268376,-4.159357186,30.46782478,4.98121625,5.313851938,1353.883456,1425.111328,1496.3392,9.996113341,0.00903149,992.6300049,987.8347778,1003.039454,-1.256881953,-4.025077037,2.768195085,42.41683072,21.54322191,25.63037626,990.4428433,1013.490662,1036.53848,4.548205368,0.047448343,22.73,1.26,1.45,1211,436539,172.2,100.0777206,113.2806795,5,5192.9,2.4436874,190.143,-3.4,17.492,5845,1.834719696,-0.01,1.51,1.54426566
12/15/2015,704.5999756,721.1971613,723.8645542,-5.02178795,-4.655821235,-0.365966714,40.8685148,12.08068158,9.261966324,693.4899263,727.3359945,761.1820626,9.306859116,0.164126143,998.9500122,1007.965254,1002.879084,-1.814802148,-3.666397786,1.851595638,988.2757562,1012.01733,1035.758904,4.691930277,0.224800937,45.7572387,25.38046345,21.77917594,1375.420044,1357.098615,1421.029727,-15.73461062,-9.260202747,-6.474407873,38.14476106,10.23323535,6.648196497,1345.98596,1420.737329,1495.488699,10.52289792,0.1968799,998.9500122,993.2319103,1002.879084,-1.814802148,-3.666397786,1.851595638,45.7572387,25.38046345,21.77917594,988.2757562,1012.01733,1035.758904,4.691930277,0.224800937,20.95,1.3,1.48,1211,436539,172.2,100.0777206,113.2806795,5,5192.9,2.4436874,190.143,-3.4,17.492,5845,1.834719696,-0.01,1.51,1.54426566
